날짜,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
20190519,14217.12,14074.56,14030.64,14045.04,14132.88,13819.68,13998.96,14099.04,14344.56,14559.84,15058.8,15143.76,15364.8,15735.6,16066.08,16410.24,16456.32,16237.44,16058.16,16082.64,15874.56,15708.96,15307.92,14742.72
20190520,14385.6,14104.8,14032.8,13985.28,13997.52,14085.36,14477.04,15094.8,16744.32,18833.76,19445.04,19652.4,19700.64,20324.88,20631.6,20692.8,20590.56,20177.28,18961.2,18146.16,17345.52,16494.48,15513.12,14491.44
20190521,13965.12,13694.4,13494.24,13455.36,13283.28,13454.64,13971.6,14693.76,16213.68,18226.8,19203.84,19682.64,19752.48,20512.08,21214.08,21163.68,20858.4,20562.48,19463.76,18480.24,17415.36,16418.88,15460.56,14515.2
20190522,14119.2,13749.12,13630.32,13467.6,13417.2,13654.08,14181.84,14878.08,16241.76,18234.72,19539.36,20157.84,20162.16,21048.48,21556.8,21321.36,21143.52,20836.08,19586.16,18497.52,17575.92,16458.48,15517.44,14784.48
20190523,14104.8,13834.8,13703.04,13624.56,13699.44,13934.16,14304.96,15034.32,16531.92,19150.56,20538,20995.92,21420.72,22822.56,22961.52,22946.4,22851.36,22619.52,21101.76,19706.4,18231.84,17063.28,15924.96,14838.48
20190524,14352.48,14109.84,13962.96,13792.32,13765.68,14149.44,14450.4,15207.12,16863.12,19382.4,20921.04,21671.28,22155.84,23916.96,24704.64,25075.44,25087.68,24608.16,22415.04,20849.04,19020.96,17454.24,16408.08,15484.32
20190525,15078.24,14846.4,14587.2,14562,14363.28,14315.04,14113.44,14576.4,15289.2,16261.92,17118,17239.68,17492.4,17910.72,18344.16,18550.08,19049.76,18491.04,18014.4,17570.88,16998.48,16287.12,15289.92,14709.6
20190526,14438.16,14368.32,14119.92,14055.12,13986,13824,13669.92,14004,14310.72,14727.6,15078.24,15405.12,16238.16,16783.2,17374.32,17902.8,17884.08,17550.72,17220.24,17030.16,16870.32,16249.68,15502.32,15028.56
20190527,14703.84,14617.44,14398.56,14554.08,14449.68,14649.84,15282.72,16440.48,18002.88,20592.72,21696.48,22322.88,22482,23353.92,23451.12,23212.08,22372.56,21663.36,20361.6,19125.36,17884.8,16956.72,15975.36,14959.44
20190528,14455.44,14357.52,13908.96,13762.8,13627.44,13966.56,14433.12,12942.72,11832.48,13268.16,14168.88,14652.72,10766.16,21740.4,21809.52,22010.4,22135.68,20280.24,14659.92,16490.88,18084.96,16818.48,15803.28,14985.36
20190529,14538.24,14181.12,13895.28,13796.64,13781.52,13919.76,14359.68,15265.44,16836.48,19315.44,20543.76,21107.52,21460.32,22731.84,22916.88,23216.4,23283.36,22319.28,20849.04,19736.64,18454.32,17043.84,15828.48,14947.92
20190530,14507.28,14217.12,14056.56,13820.4,13698,13937.76,14289.12,15105.6,15164.64,12667.68,13275.36,13805.28,12066.48,14524.56,20305.44,22684.32,22304.16,21402.72,20063.52,19015.92,17961.84,17017.2,15883.2,14893.2
20190531,14364.72,14206.32,13966.56,13818.24,13757.04,13914.72,14549.04,15172.56,16382.88,18678.96,19933.92,20079.36,20014.56,21440.16,21605.04,21558.96,21551.76,21120.48,19167.84,17969.76,16990.56,16041.6,15112.8,14300.64
20190601,13893.84,13717.44,13633.92,13639.68,13551.84,13329.36,13337.28,13662,13988.88,14620.32,15432.48,15787.44,16027.92,16324.56,16637.04,16765.2,16878.96,16623.36,16236,16013.52,15592.32,15135.12,14562,14123.52
20190602,13799.52,13653.36,13415.76,13350.96,13262.4,13049.28,13006.08,13078.08,13147.2,13438.08,13908.24,14027.04,14459.76,14855.76,15392.88,15772.32,15939.36,15853.68,15696.72,15493.68,15446.88,15189.84,14664.24,14132.88
20190603,13759.92,13513.68,13348.8,13322.16,13267.44,13399.2,13998.24,14916.24,16908.48,19344.96,20549.52,21332.16,21657.6,22978.08,23569.2,23880.96,23865.84,24000.48,22818.96,21409.2,19699.92,17922.24,16585.2,15365.52
20190604,14806.8,14549.04,14356.08,14142.96,14137.92,14231.52,14775.84,15783.84,17703.36,20635.92,21908.88,22533.84,23101.2,24457.68,24757.92,25044.48,25305.12,24557.76,22840.56,21322.8,19623.6,18131.04,16629.84,15559.92
20190605,15145.92,14958,14699.52,14419.44,14412.24,14630.4,15207.84,16083.36,18018,20615.04,22052.88,23160.96,23744.16,25569.36,26416.8,26118.72,26020.8,25269.84,23016.96,21522.24,19812.96,18076.32,16675.92,15680.16
20190606,15121.44,14923.44,14721.84,14569.92,14454.72,14269.68,14186.88,14409.36,15114.24,15899.76,16729.92,17225.28,17573.76,18249.84,18919.44,19257.12,19079.28,18640.8,18197.28,17777.52,17479.44,16510.32,15881.04,15365.52
20190607,14916.96,14660.64,14494.32,14398.56,14224.32,14484.24,15010.56,16099.92,17792.64,20088.72,21321.36,21897.36,21893.04,22696.56,22860.72,22950,18603.36,22536.72,21186.72,19782,18516.24,17311.68,16136.64,15412.32
20190608,14968.08,14558.4,14348.88,14106.24,14099.76,13857.12,13943.52,14050.8,14637.6,15736.32,16794.72,17418.24,17724.24,18499.68,18901.44,18961.2,19056.24,18432.72,17826.48,17393.76,16887.6,16025.76,15380.64,14872.32
20190609,14518.8,14376.96,14194.08,14150.88,13953.6,13731.12,13716,13908.24,14168.88,14571.36,14935.68,15446.88,15914.16,16659.36,17246.88,17690.4,17925.12,17506.8,17400.96,17291.52,16876.8,16017.84,15388.56,14860.8
20190610,14641.92,14576.4,14188.32,14076.72,14093.28,14201.28,14798.16,15854.4,17400.96,19861.92,20990.16,21604.32,21818.88,22726.8,22758.48,22368.24,22505.76,22240.08,20849.76,19687.68,18556.56,17480.16,16366.32,15384.96
20190611,14791.68,14532.48,14160.24,14076,14013.36,14160.24,14650.56,15467.76,17039.52,19708.56,20852.64,21313.44,21685.68,23438.16,23765.76,23728.32,24571.44,23860.08,21974.4,20814.48,19353.6,17498.88,16387.92,15475.68
20190612,15039.36,14769.36,14636.88,14327.28,14240.16,14415.12,14903.28,15972.48,17781.84,20475.36,22088.16,22857.84,23042.88,24541.92,24960.96,25514.64,25462.08,24372,22662,20926.08,19218.24,17626.32,16451.28,15563.52
20190613,14942.16,14573.52,14293.44,14223.6,14146.56,14397.12,14929.2,15783.12,17852.4,20800.8,22149.36,23159.52,23590.08,25393.68,26090.64,26400.96,26308.8,24685.2,22543.92,21231.36,19583.28,18216.72,16608.24,15566.4
20190614,15193.44,14915.52,14617.44,14445.36,14458.32,14636.88,15123.6,16207.92,18084.96,20472.48,21788.64,22442.4,22667.04,24600.96,25173.36,25444.08,25492.32,24050.88,22147.92,20639.52,18947.52,17337.6,16184.88,15333.84
20190615,14859.36,14618.88,14266.8,14226.48,14151.6,14078.88,14090.4,14278.32,15095.52,16027.92,16863.12,17616.24,17879.76,18435.6,18873.36,18894.24,19272.96,18766.08,18208.8,17525.52,16737.84,15953.76,15251.04,14674.32
20190616,14376.96,14170.32,14062.32,13924.08,13733.28,13561.2,13602.96,13752,13864.32,14148,14513.76,14935.68,15685.2,16186.32,16783.2,16953.12,17276.4,17398.8,17182.8,16846.56,16626.96,16032.96,15381.36,14700.96
20190617,14397.84,14275.44,14155.92,14038.56,14141.52,14414.4,14816.88,15705.36,17665.2,19771.92,21174.48,21557.52,21587.04,24253.2,23974.56,24145.92,24716.16,23766.48,21970.8,20259.36,18943.92,17549.28,16235.28,15256.8
20190618,14785.92,14420.88,14466.24,14488.56,14457.6,14697.36,15195.6,16081.92,17762.4,19984.32,21281.04,21901.68,22002.48,24348.96,24647.04,24394.32,24299.28,23518.8,21898.08,20367.36,18851.76,17577.36,16452,15600.96
20190619,15112.8,14826.24,14596.56,14643.36,14798.16,14886.72,15369.84,16241.04,18211.68,20746.08,21689.28,22362.48,22235.04,24292.8,24989.76,24739.92,24829.92,23405.04,21692.16,20241.36,18877.68,17678.88,16509.6,15650.64
20190620,15158.16,14986.08,14801.76,14613.84,14576.4,14825.52,15292.8,16323.84,18249.84,20251.44,21935.52,22429.44,22063.68,24153.84,24724.8,24729.12,25187.76,24014.88,21856.32,20355.84,19087.2,17793.36,16538.4,15632.64
20190621,15080.4,14837.76,14637.6,14659.2,14734.8,14836.32,15279.84,16104.96,18195.12,20568.24,21963.6,21949.92,22268.88,24208.56,24062.4,24168.96,24388.56,23278.32,21522.24,20040.48,18679.68,17233.92,16076.16,15252.48
20190622,14706.72,14346,14348.16,14192.64,14118.48,13946.4,13927.68,14112.72,14844.96,15405.12,16289.28,16672.32,17004.96,17696.88,17826.48,18126.72,18540.72,18166.32,17676,17338.32,16716.96,16015.68,15263.28,14815.44
20190623,14368.32,14188.32,14009.76,13966.56,13769.28,13511.52,13435.2,13601.52,13935.6,14173.92,14556.96,14832,15491.52,16420.32,17058.96,17596.8,17434.08,17328.24,17259.12,17021.52,16569.36,15930,15359.04,14921.28
20190624,14523.12,14394.96,14245.92,14150.16,14153.04,14335.2,14927.04,16050.96,18302.4,21346.56,23709.6,24289.92,24564.96,27256.32,27090.72,26800.56,26508.24,25409.52,22964.4,21322.08,19733.04,18240.48,16917.84,15960.24
20190625,15251.04,14864.4,14700.24,14612.4,14696.64,15010.56,15282,16173.36,19149.84,22067.28,23867.28,24973.2,24384.24,26980.56,27356.4,27803.52,27451.44,26062.56,23509.44,21778.56,19914.48,18208.08,16968.24,16060.32
20190626,15375.6,15188.4,14847.84,14785.2,14701.68,14880.24,15449.04,16807.68,19908.72,22898.16,25501.68,26202.24,25395.84,27971.28,28014.48,27686.16,27114.48,26132.4,23247.36,21444.48,19966.32,18489.6,17088.48,16232.4
20190627,15565.68,15353.28,15076.08,15172.56,15138,15364.8,15950.88,17274.24,20326.32,23022.72,25692.48,27010.8,26350.56,28941.84,28818.72,28680.48,28264.32,26664.48,23650.56,22014,20170.8,18668.16,17339.76,16462.8
20190628,15926.4,15583.68,15397.2,15289.2,15381.36,15549.84,16037.28,17353.44,20689.2,23841.36,26070.48,26141.76,25344,27720.72,27902.16,27580.32,27421.92,25578.72,22349.52,20761.2,18986.4,17435.52,16351.92,15336
20190629,14803.2,14682.24,14576.4,14563.44,14604.48,14430.24,14480.64,14798.16,15507.36,16415.28,17341.92,17529.84,17702.64,18314.64,18696.96,18828,18834.48,18356.4,18032.4,17372.88,16781.76,16252.56,15602.4,15010.56
20190630,14749.92,14719.68,14680.08,14440.32,14274,14147.28,14294.16,14572.08,14840.64,15034.32,15757.2,15965.28,16902,17661.6,17983.44,18069.12,18274.32,17905.68,17652.24,17375.04,17063.28,16432.56,15800.4,15341.04
20190701,15027.12,14762.88,14499.36,14466.24,14449.68,14734.8,15553.44,16732.8,19990.08,22757.04,24679.44,25343.28,24724.8,27386.64,27488.16,26866.08,26984.88,25657.2,23158.8,21553.2,20008.08,18300.24,16927.2,15846.48
20190702,15321.6,15134.4,15055.92,14847.12,14806.08,14986.08,15662.16,16961.76,19807.2,22640.4,24870.24,25404.48,25019.28,27154.08,27442.08,27080.64,27345.6,25940.88,23677.92,21758.4,19962.72,18383.04,16989.84,16007.76
20190703,15527.52,15213.6,14970.24,15009.84,14952.96,15032.88,15764.4,17056.8,20160.72,23255.28,25005.6,26765.28,25894.8,27979.2,27930.96,27362.16,27114.48,25400.16,22947.84,20964.96,19651.68,18259.2,16946.64,15951.6
20190704,15428.88,15013.44,14898.96,14844.96,14942.88,15142.32,15747.84,17096.4,20199.6,23239.44,25783.2,26550.72,25597.44,28275.12,28512,27648,27707.04,25918.56,23289.12,21342.96,19782,18272.88,16885.44,15899.76
20190705,15323.04,14991.84,14670,14549.76,14567.04,14941.44,15392.16,16690.32,19954.08,23820.48,26142.48,26901.36,26456.4,28893.6,29180.88,28710.72,29090.88,26902.08,23744.16,21712.32,20005.92,18498.24,17110.08,16125.12
20190706,15625.44,15456.24,15230.88,15204.24,15053.76,14684.4,14703.12,15307.2,16168.32,17843.76,19161.36,19641.6,19672.56,20375.28,20562.48,20538.72,20784.96,20352.96,19667.52,18679.68,18031.68,17349.84,16678.8,16025.76
20190707,15601.68,15388.56,15182.64,15015.6,14867.28,14735.52,14862.96,15277.68,15696,16407.36,17117.28,17348.4,18084.96,18388.8,18808.56,18897.12,19081.44,18530.64,18135.36,17917.2,17516.16,16805.52,16191.36,15708.96
20190708,15148.8,14947.92,14746.32,14551.92,14486.4,14924.88,15595.92,17232.48,20412.72,24062.4,26473.68,26814.96,26120.88,28282.32,28798.56,28118.16,28503.36,27154.8,24091.92,22384.8,21064.32,19089.36,17475.12,16391.52
20190709,15768,15492.24,15272.64,15002.64,14968.08,15175.44,15856.56,17174.16,20282.4,23793.12,25968.96,26660.88,26304.48,28195.92,28576.8,27769.68,27805.68,26467.92,23611.68,22240.8,20705.76,18872.64,17308.08,16282.8
20190710,15768,15395.04,15156.72,15162.48,15184.08,15439.68,16136.64,17468.64,20764.08,24033.6,25968.96,26657.28,26315.28,27996.48,28085.04,27045.36,26843.04,25579.44,22586.4,20964.96,19711.44,18042.48,16902.72,15962.4
20190711,15490.08,15284.16,15068.16,15059.52,15121.44,15319.44,15778.08,17124.48,20103.84,22659.12,24280.56,24820.56,24914.16,27378,27241.92,26701.92,26592.48,25005.6,22309.92,20954.88,19549.44,18056.88,16864.56,15958.08
20190712,15575.76,15284.16,14997.6,14915.52,15017.04,15258.96,15835.68,17195.04,20055.6,22827.6,24305.76,24808.32,24693.12,27011.52,27574.56,27006.48,26798.4,25540.56,22535.28,20939.76,19481.04,17822.88,16624.08,15663.6
20190713,15155.28,14993.28,14856.48,14933.52,14866.56,14806.8,14886,15449.04,16271.28,17257.68,18777.6,19411.92,19579.68,19989.36,20134.08,20132.64,20023.2,19350,18656.64,17969.76,17291.52,16693.2,15870.96,15364.08
20190714,15186.96,14981.04,14808.96,14681.52,14679.36,14449.68,14423.04,14689.44,14886,15412.32,16294.32,17092.08,17674.56,18105.12,18505.44,18548.64,18884.16,18550.8,18213.84,18012.24,17566.56,16979.04,16324.56,15794.64
20190715,15271.92,15098.4,14904.72,14749.2,14840.64,15142.32,16100.64,17483.04,20913.12,24467.76,26580.24,27370.08,26902.8,28900.8,28934.64,28134,27650.88,26159.76,23565.6,22242.96,20862,19187.28,17791.2,16850.16
20190716,16288.56,15886.8,15758.64,15787.44,15901.92,16035.84,16635.6,18080.64,21176.64,24077.52,25995.6,27100.08,26755.92,28517.76,28784.16,27897.12,28108.8,27096.48,24320.88,22485.6,21119.76,19256.4,17853.12,16781.04
20190717,16150.32,15855.12,15634.8,15556.32,15500.88,15897.6,16578,18039.6,21461.76,25217.28,27196.56,27615.6,27396.72,29731.68,29500.56,28797.84,28995.12,27558.72,24134.4,22770,21227.76,19591.2,18115.2,17007.12
20190718,16484.4,16172.64,15888.24,15758.64,15838.56,16174.8,16777.44,18411.12,21444.48,24876,27540.72,27974.88,27542.16,29491.92,29733.12,29209.68,29147.76,27767.52,24480.72,23134.32,21607.2,19626.48,18185.04,16866
20190719,16225.2,15981.12,15626.88,15531.12,15649.92,16033.68,16826.4,18232.56,21658.32,25510.32,28100.16,29067.84,28465.92,30687.12,31275.36,30337.92,30003.84,27988.56,24661.44,22973.76,21461.76,19627.92,18456.48,17298.72
20190720,16701.12,16488.72,16269.84,16138.08,16271.28,16107.12,16171.92,16562.16,17638.56,18992.16,20715.12,21204,21172.32,21718.8,21802.32,21474.72,21396.96,20910.96,19828.08,19412.64,19078.56,18403.92,17648.64,16831.44
20190721,16361.28,16290.72,15953.04,15884.64,15779.52,15730.56,15827.04,16058.16,16240.32,17012.88,17873.28,18330.48,18738.72,19221.12,19330.56,19509.84,19696.32,19235.52,19016.64,18856.08,18540.72,18096.48,17539.92,16795.44
20190722,16363.44,16165.44,16017.84,16012.8,16201.44,16514.64,17303.04,19154.16,22983.12,26895.6,29410.56,29709.36,29082.96,31327.2,31556.16,30993.12,31240.08,29556,26500.32,24410.88,22762.08,20725.2,18976.32,17496
20190723,16835.76,16512.48,16485.12,16302.24,16287.84,16783.2,17827.92,19569.6,23076.72,27382.32,29797.2,30129.84,29532.96,31967.28,32209.92,31292.64,31726.8,30023.28,26412.48,24615.36,22883.04,21139.2,19319.04,18013.68
20190724,17411.76,17112.96,16888.32,16808.4,16667.28,17094.96,17989.92,19915.92,23603.76,28106.64,29864.88,30499.92,29676.96,31745.52,32012.64,30904.56,30503.52,29211.84,25928.64,24500.88,22732.56,20665.44,19334.16,17991.36
20190725,17322.48,17169.84,16914.24,16747.92,16870.32,17298.72,18100.8,19910.88,23602.32,27987.84,30173.76,29995.2,29202.48,31759.2,31635.36,30566.16,30474.72,28880.64,25526.88,24017.76,22278.96,20738.16,19265.76,18167.76
20190726,17574.48,17372.88,17233.2,16958.88,16885.44,17338.32,18118.08,20039.04,22950.72,26865.36,28833.84,29142.72,28622.16,30559.68,30566.16,29965.68,29308.32,28014.48,24367.68,22703.04,21424.32,19671.84,18485.28,17310.24
20190727,16919.28,16737.84,16553.52,16467.84,16410.96,16146.72,16390.8,16711.92,17485.92,19448.64,20955.6,21296.88,21402.72,22156.56,22659.84,22552.56,22404.96,21819.6,20797.92,19986.48,19432.08,18699.12,18133.92,17501.04
20190728,17102.16,16915.68,16770.24,16491.6,16524,16355.52,16525.44,16815.6,17054.64,17846.64,18269.28,18598.32,18920.16,19461.6,19963.44,20028.24,20184.48,19822.32,19361.52,19044.72,18666,18198.72,17690.4,17116.56
20190729,16804.8,16577.28,16378.56,16304.4,16290,16798.32,17890.56,19572.48,23057.28,27443.52,29366.64,29568.24,29044.08,31387.68,31446,30412.08,30704.4,29649.6,26605.44,24950.16,22971.6,21247.92,19354.32,17989.2
20190730,17375.04,17140.32,16954.56,16813.44,16806.96,17163.36,18079.2,19781.28,23518.08,27932.4,30129.12,30852,30341.52,32418.72,32597.28,31754.16,31204.08,29790,26480.88,24924.24,23240.88,21206.16,19643.76,18131.76
20190731,17554.32,17241.12,17140.32,17087.76,17097.84,17421.12,18347.76,19731.6,22890.24,26521.2,28340.64,28501.92,27930.96,30119.76,30138.48,29375.28,29536.56,28512,25670.88,24156,22398.48,20517.84,18904.32,17859.6
20190801,17190.72,16826.4,16593.84,16470.72,16572.96,16948.08,17720.64,19283.76,22950.72,26574.48,28167.84,28825.2,28387.44,31123.44,31238.64,30492,30188.88,28590.48,25598.88,24106.32,22395.6,20610.72,19092.24,17767.44
20190802,17151.84,16737.84,16499.52,16386.48,16358.4,16836.48,17732.88,19298.88,22950.72,26882.64,29226.24,29432.88,28560.96,31682.88,31922.64,31014,30719.52,29162.16,25635.6,23984.64,22226.4,20321.28,18660.96,17714.16
20190803,17006.4,16744.32,16564.32,16528.32,16529.04,16444.08,16324.56,16855.92,18031.68,19326.96,21248.64,21716.64,21833.28,22420.08,22802.4,21407.76,22194.72,21754.8,20368.8,19209.6,18771.12,18356.4,17727.12,17062.56
20190804,16581.6,16469.28,16374.96,16361.28,16247.52,16074,16158.24,16337.52,16734.24,17254.8,18074.16,18903.6,19057.68,19605.6,20424.24,20678.4,20861.28,20178,19671.12,19310.4,19033.92,18619.2,18141.12,17636.4
20190805,17110.08,16897.68,16792.56,16580.16,16565.76,17202.96,18558,20602.08,24459.84,28605.6,31290.48,31638.24,31225.68,33195.6,33449.04,32335.92,32032.8,30584.16,27128.88,25010.64,23106.24,21476.88,20113.2,18828
20190806,17961.84,17829.36,17509.68,17436.24,17588.16,17707.68,18662.4,20773.44,25566.48,29052.72,32114.88,32626.08,31738.32,33883.92,34281.36,33318.72,33199.2,31503.6,27709.92,25515.36,23711.04,21980.16,20306.88,18656.64
20190807,17959.68,17707.68,17402.4,17138.88,17175.6,17462.88,18383.04,20162.88,24361.2,27714.24,29985.12,30370.32,29612.16,31387.68,31746.24,31148.64,31385.52,29887.92,26382.24,24478.56,22788,21060.72,19885.68,18702.72
20190808,18051.84,17735.76,17508.24,17307.36,17459.28,17555.76,18742.32,20531.52,24924.96,28478.88,30710.88,31374.72,30558.24,32855.04,33027.12,32068.8,31713.84,29787.84,26182.08,24551.28,22750.56,21250.8,19818,18664.56
20190809,17941.68,17558.64,17218.8,17110.8,17292.24,17669.52,18537.84,20631.6,24993.36,28669.68,30925.44,31324.32,30688.56,32808.24,32694.48,31839.84,32030.64,30556.08,26566.56,24628.32,22735.44,20610.72,19109.52,17892.72
20190810,17344.08,17165.52,17016.48,16944.48,16850.16,16677.36,16790.4,17694,19708.56,20850.48,22297.68,22880.88,22885.2,23897.52,24207.84,24105.6,24448.32,23415.12,22047.12,21692.88,20882.88,19887.12,18806.4,17738.64
20190811,17234.64,17059.68,16929.36,16882.56,16655.76,16479.36,16440.48,16800.48,17783.28,18165.6,18801.36,19224,19944,20772,21242.16,21330,21640.32,21105.36,20535.84,20303.28,19954.08,19507.68,18416.16,17460
20190812,17119.44,16873.92,16773.84,16809.12,16942.32,17215.2,18530.64,20543.04,24840.72,28689.84,30721.68,31152.96,30624.48,32710.32,32578.56,31496.4,31627.44,30669.84,27164.16,25504.56,23769.36,21715.2,20131.92,18737.28
20190813,18080.64,17635.68,17485.2,17314.56,17303.76,17638.56,18671.76,20597.76,25286.4,28800.72,31256.64,31827.6,30648.24,33222.24,33695.28,33093.36,33330.24,31865.76,28503.36,26609.04,24346.08,22393.44,20370.96,18972
20190814,18324.72,18036,17768.16,17562.96,17539.92,17922.96,19010.16,21103.2,25223.76,28938.24,31574.88,31901.04,31330.8,33984.72,34220.88,33238.08,33230.88,31488.48,27770.4,25775.28,23752.8,21666.24,19749.6,18428.4
20190815,17758.08,17496.72,17334.72,17249.04,17017.92,16900.56,16981.92,17536.32,18848.16,19558.08,20456.64,20824.56,20916.72,21475.44,21810.24,21732.48,21724.56,21003.84,20343.6,20018.16,19543.68,19031.04,18155.52,17424.72
20190816,16853.04,16699.68,16414.56,16320.96,16241.76,16660.08,17892,19756.08,23415.84,27165.6,29023.92,29398.32,28581.12,30532.32,30721.68,29971.44,30124.08,28458.72,25077.6,23613.12,21821.76,20161.44,18884.88,17619.12
20190817,17063.28,16806.96,16598.88,16553.52,16614,16464.24,16405.92,16821.36,18526.32,19519.2,20836.8,21114,21568.32,21762.72,22137.84,21761.28,21703.68,20711.52,19887.12,19211.04,18460.8,17937.36,17269.2,16516.8
20190818,16106.4,15990.48,15810.48,15762.24,15712.56,15618.24,15658.56,16020.72,16979.76,17237.52,17772.48,18135.36,18567.36,18846,19342.08,19565.28,19805.76,19609.92,19054.08,18761.04,18462.24,17966.88,17390.16,16666.56
